METAPOPULATION MODEL results; Date=8/2/2023 Time=23:01:31
===========================================================
B10




   22 populations (22 included in summation)
 1000 replications;  Duration = 100
===========================================================

Trajectory summary (Metapopulation)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
       46       0.00      -1.29       2.15       5.58      16.00
       47       0.00      -1.31       2.08       5.48      17.00
       48       0.00      -1.30       1.99       5.28      17.00
       49       0.00      -1.37       1.95       5.26      20.00
       50       0.00      -1.39       1.94       5.26      16.00
       51       0.00      -1.31       1.88       5.07      15.00
       52       0.00      -1.36       1.89       5.14      15.00
       53       0.00      -1.34       1.73       4.81      14.00
       54       0.00      -1.39       1.65       4.70      16.00
       55       0.00      -1.42       1.64       4.70      14.00
       56       0.00      -1.47       1.65       4.76      14.00
       57       0.00      -1.49       1.59       4.68      18.00
       58       0.00      -1.44       1.50       4.44      17.00
       59       0.00      -1.54       1.53       4.60      16.00
       60       0.00      -1.57       1.51       4.60      18.00
       61       0.00      -1.48       1.44       4.37      13.00
       62       0.00      -1.57       1.43       4.44      18.00
       63       0.00      -1.61       1.42       4.45      18.00
       64       0.00      -1.72       1.49       4.70      17.00
       65       0.00      -1.59       1.38       4.35      18.00
       66       0.00      -1.62       1.36       4.35      18.00
       67       0.00      -1.59       1.32       4.23      15.00
       68       0.00      -1.58       1.27       4.11      15.00
       69       0.00      -1.54       1.23       3.99      14.00
       70       0.00      -1.55       1.18       3.91      17.00
       71       0.00      -1.55       1.17       3.90      17.00
       72       0.00      -1.58       1.19       3.96      15.00
       73       0.00      -1.52       1.10       3.71      15.00
       74       0.00      -1.60       1.13       3.87      18.00
       75       0.00      -1.61       1.13       3.86      17.00
       76       0.00      -1.62       1.09       3.80      15.00
       77       0.00      -1.60       1.08       3.75      14.00
       78       0.00      -1.66       1.05       3.76      16.00
       79       0.00      -1.50       0.97       3.44      14.00
       80       0.00      -1.60       0.97       3.54      14.00
       81       0.00      -1.61       1.00       3.61      16.00
       82       0.00      -1.65       0.97       3.59      17.00
       83       0.00      -1.58       0.92       3.42      16.00
       84       0.00      -1.51       0.87       3.26      14.00
       85       0.00      -1.63       0.92       3.46      16.00
       86       0.00      -1.60       0.89       3.39      16.00
       87       0.00      -1.51       0.86       3.23      14.00
       88       0.00      -1.62       0.90       3.41      15.00
       89       0.00      -1.57       0.84       3.24      15.00
       90       0.00      -1.60       0.85       3.29      16.00
       91       0.00      -1.60       0.81       3.23      15.00
       92       0.00      -1.57       0.81       3.19      16.00
       93       0.00      -1.52       0.80       3.11      14.00
       94       0.00      -1.44       0.74       2.91      12.00
       95       0.00      -1.53       0.77       3.07      15.00
       96       0.00      -1.52       0.75       3.03      13.00
       97       0.00      -1.57       0.77       3.10      14.00
       98       0.00      -1.66       0.79       3.24      15.00
       99       0.00      -1.63       0.75       3.13      15.00
      100       0.00      -1.54       0.73       3.00      15.00

Trajectory summary (Population 6: Pop 6)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0       9.00       9.00       9.00       9.00       9.00
        1       3.00       7.68      10.97      14.26      23.00
        2       2.00       8.12      12.54      16.96      29.00
        3       1.00       8.56      13.47      18.39      27.00
        4       0.00       8.60      13.91      19.23      37.00
        5       0.00       8.92      14.40      19.88      32.00
        6       0.00       9.20      14.74      20.27      36.00
        7       0.00       9.58      15.06      20.55      34.00
        8       0.00       9.70      15.03      20.37      34.00
        9       0.00       4.82       7.51      10.19      15.00
       10       0.00       1.77       3.78       5.79      11.00
       11       0.00       1.01       3.06       5.11      12.00
       12       0.00       0.61       2.65       4.69      11.00
       13       0.00       0.35       2.33       4.32      10.00
       14       0.00       0.11       2.15       4.19      11.00
       15       0.00      -0.09       1.92       3.92      11.00
       16       0.00      -0.33       1.80       3.93      11.00
       17       0.00      -0.40       1.53       3.46      10.00
       18       0.00      -0.56       1.43       3.42       9.00
       19       0.00      -0.60       1.21       3.02       9.00
       20       0.00      -0.68       1.08       2.84      11.00
       21       0.00      -0.73       0.98       2.69       9.00
       22       0.00      -0.83       0.90       2.64      13.00
       23       0.00      -0.78       0.78       2.34       9.00
       24       0.00      -0.87       0.73       2.33      10.00
       25       0.00      -0.85       0.67       2.19       9.00
       26       0.00      -0.81       0.58       1.97       8.00
       27       0.00      -0.86       0.56       1.97      10.00
       28       0.00      -0.81       0.46       1.74       8.00
       29       0.00      -0.76       0.39       1.55      10.00
       30       0.00      -0.75       0.34       1.43       8.00
       31       0.00      -0.75       0.33       1.41       9.00
       32       0.00      -0.70       0.31       1.31       8.00
       33       0.00      -0.65       0.27       1.19       7.00
       34       0.00      -0.70       0.25       1.21       8.00
       35       0.00      -0.68       0.23       1.14       7.00
       36       0.00      -0.71       0.22       1.16       9.00
       37       0.00      -0.65       0.19       1.03       7.00
       38       0.00      -0.56       0.15       0.87       7.00
       39       0.00      -0.56       0.13       0.83       7.00
       40       0.00      -0.52       0.12       0.76       7.00
       41       0.00      -0.57       0.13       0.83       7.00
       42       0.00      -0.51       0.11       0.73       7.00
       43       0.00      -0.55       0.10       0.76       7.00
       44       0.00      -0.54       0.10       0.74       7.00
       45       0.00      -0.55       0.09       0.73       8.00
       46       0.00      -0.52       0.08       0.67       9.00
       47       0.00      -0.50       0.07       0.63      10.00
       48       0.00      -0.39       0.05       0.49       6.00
       49       0.00      -0.47       0.06       0.59       8.00
       50       0.00      -0.37       0.04       0.46       9.00
       51       0.00      -0.29       0.03       0.36       5.00
       52       0.00      -0.29       0.03       0.35       6.00
       53       0.00      -0.43       0.05       0.53       9.00
       54       0.00      -0.28       0.03       0.33       7.00
       55       0.00      -0.34       0.03       0.41       7.00
       56       0.00      -0.35       0.03       0.41       9.00
       57       0.00      -0.25       0.02       0.29       6.00
       58       0.00      -0.29       0.02       0.34       6.00
       59       0.00      -0.18       0.01       0.20       4.00
       60       0.00      -0.25       0.02       0.28       6.00
       61       0.00      -0.27       0.01       0.30       7.00
       62       0.00      -0.20       0.01       0.22       6.00
       63       0.00      -0.11       0.00       0.12       3.00
       64       0.00      -0.10       0.00       0.10       3.00
       65       0.00      -0.11       0.00       0.12       3.00
       66       0.00      -0.18       0.01       0.20       6.00
       67       0.00      -0.06       0.00       0.07       2.00
       68       0.00       0.00       0.00       0.00       0.00
       69       0.00       0.00       0.00       0.00       0.00
       70       0.00       0.00       0.00       0.00       0.00
       71       0.00       0.00       0.00       0.00       0.00
       72       0.00       0.00       0.00       0.00       0.00
       73       0.00       0.00       0.00       0.00       0.00
       74       0.00       0.00       0.00       0.00       0.00
       75       0.00       0.00       0.00       0.00       0.00
       76       0.00       0.00       0.00       0.00       0.00
       77       0.00       0.00       0.00       0.00       0.00
       78       0.00       0.00       0.00       0.00       0.00
       79       0.00       0.00       0.00       0.00       0.00
       80       0.00       0.00       0.00       0.00       0.00
       81       0.00       0.00       0.00       0.00       0.00
       82       0.00       0.00       0.00       0.00       0.00
       83       0.00       0.00       0.00       0.00       0.00
       84       0.00       0.00       0.00       0.00       0.00
       85       0.00       0.00       0.00       0.00       0.00
       86       0.00       0.00       0.00       0.00       0.00
       87       0.00       0.00       0.00       0.00       0.00
       88       0.00       0.00       0.00       0.00       0.00
       89       0.00       0.00       0.00       0.00       0.00
       90       0.00       0.00       0.00       0.00       0.00
       91       0.00       0.00       0.00       0.00       0.00
       92       0.00       0.00       0.00       0.00       0.00
       93       0.00       0.00       0.00       0.00       0.00
       94       0.00       0.00       0.00       0.00       0.00
       95       0.00       0.00       0.00       0.00       0.00
       96       0.00       0.00       0.00       0.00       0.00
       97       0.00       0.00       0.00       0.00       0.00
       98       0.00       0.00       0.00       0.00       0.00
       99       0.00       0.00       0.00       0.00       0.00
      100       0.00       0.00       0.00       0.00       0.00

Trajectory summary (Population 7: Pop 7)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0      16.00      16.00      16.00      16.00      16.00
        1       7.00      15.06      19.51      23.95      36.00
        2       6.00      16.21      22.57      28.93      44.00
        3       6.00      17.54      24.78      32.01      50.00
        4       7.00      18.92      26.58      34.24      55.00
        5       5.00      20.33      27.69      35.05      52.00
        6       5.00      21.09      28.40      35.71      49.00
        7       1.00      21.49      28.61      35.73      49.00
        8       1.00      21.71      29.10      36.48      53.00
        9       0.00      11.19      14.66      18.12      25.00
       10       0.00       3.89       6.50       9.10      16.00
       11       0.00       2.80       5.37       7.94      16.00
       12       0.00       2.18       4.82       7.46      15.00
       13       0.00       1.79       4.49       7.19      14.00
       14       0.00       1.46       4.29       7.13      17.00
       15       0.00       1.16       3.95       6.73      14.00
       16       0.00       0.99       3.75       6.51      16.00
       17       0.00       0.75       3.67       6.59      15.00
       18       0.00       0.60       3.48       6.36      13.00
       19       0.00       0.40       3.34       6.28      14.00
       20       0.00       0.24       3.19       6.13      13.00
       21       0.00       0.15       3.06       5.98      12.00
       22       0.00       0.02       3.01       6.00      15.00
       23       0.00      -0.13       2.82       5.76      13.00
       24       0.00      -0.19       2.68       5.55      12.00
       25       0.00      -0.40       2.61       5.62      16.00
       26       0.00      -0.41       2.40       5.22      15.00
       27       0.00      -0.49       2.34       5.16      12.00
       28       0.00      -0.57       2.27       5.12      12.00
       29       0.00      -0.64       2.14       4.92      13.00
       30       0.00      -0.72       2.09       4.90      12.00
       31       0.00      -0.81       2.02       4.84      15.00
       32       0.00      -0.77       1.84       4.45      12.00
       33       0.00      -0.92       1.79       4.51      14.00
       34       0.00      -0.91       1.69       4.29      13.00
       35       0.00      -0.94       1.60       4.15      12.00
       36       0.00      -1.00       1.52       4.03      14.00
       37       0.00      -1.05       1.50       4.05      15.00
       38       0.00      -1.10       1.45       4.00      15.00
       39       0.00      -1.14       1.35       3.85      14.00
       40       0.00      -1.15       1.28       3.71      13.00
       41       0.00      -1.19       1.25       3.70      12.00
       42       0.00      -1.15       1.14       3.43      13.00
       43       0.00      -1.18       1.16       3.49      13.00
       44       0.00      -1.18       1.07       3.32      11.00
       45       0.00      -1.24       1.07       3.39      12.00
       46       0.00      -1.21       0.98       3.16      13.00
       47       0.00      -1.15       0.85       2.85      14.00
       48       0.00      -1.18       0.82       2.82      11.00
       49       0.00      -1.19       0.84       2.87      12.00
       50       0.00      -1.23       0.82       2.86      12.00
       51       0.00      -1.22       0.75       2.71      13.00
       52       0.00      -1.27       0.74       2.75      14.00
       53       0.00      -1.22       0.71       2.64      17.00
       54       0.00      -1.24       0.68       2.59      13.00
       55       0.00      -1.23       0.64       2.50      12.00
       56       0.00      -1.14       0.57       2.27      11.00
       57       0.00      -1.17       0.52       2.20      16.00
       58       0.00      -1.12       0.49       2.10      14.00
       59       0.00      -1.09       0.46       2.01      12.00
       60       0.00      -1.03       0.41       1.86      11.00
       61       0.00      -1.14       0.41       1.96      13.00
       62       0.00      -1.08       0.36       1.80      12.00
       63       0.00      -0.98       0.33       1.64      11.00
       64       0.00      -1.09       0.36       1.82      12.00
       65       0.00      -0.97       0.32       1.62      11.00
       66       0.00      -1.00       0.31       1.63      11.00
       67       0.00      -1.03       0.31       1.66      12.00
       68       0.00      -0.85       0.26       1.38      10.00
       69       0.00      -0.98       0.29       1.55      13.00
       70       0.00      -0.88       0.25       1.38       9.00
       71       0.00      -0.99       0.27       1.53      11.00
       72       0.00      -0.98       0.28       1.53      11.00
       73       0.00      -1.01       0.27       1.55      11.00
       74       0.00      -0.96       0.25       1.46      11.00
       75       0.00      -0.89       0.22       1.34      11.00
       76       0.00      -0.90       0.21       1.33      11.00
       77       0.00      -0.92       0.22       1.35      11.00
       78       0.00      -0.84       0.19       1.22      11.00
       79       0.00      -0.75       0.16       1.08       9.00
       80       0.00      -0.80       0.17       1.15       9.00
       81       0.00      -0.78       0.16       1.10       9.00
       82       0.00      -0.78       0.16       1.10       9.00
       83       0.00      -0.77       0.15       1.06       9.00
       84       0.00      -0.70       0.12       0.94      10.00
       85       0.00      -0.69       0.12       0.93      10.00
       86       0.00      -0.61       0.11       0.83       7.00
       87       0.00      -0.59       0.09       0.77       8.00
       88       0.00      -0.65       0.10       0.85      11.00
       89       0.00      -0.65       0.10       0.85       9.00
       90       0.00      -0.71       0.11       0.93      10.00
       91       0.00      -0.72       0.10       0.93      11.00
       92       0.00      -0.67       0.10       0.87       9.00
       93       0.00      -0.61       0.09       0.78       8.00
       94       0.00      -0.72       0.09       0.90      12.00
       95       0.00      -0.55       0.07       0.68      11.00
       96       0.00      -0.45       0.06       0.57       7.00
       97       0.00      -0.58       0.07       0.72      10.00
       98       0.00      -0.50       0.06       0.62       8.00
       99       0.00      -0.58       0.07       0.73       9.00
      100       0.00      -0.51       0.06       0.64       7.00

Trajectory summary (Population 8: Pop 8)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0       1.00       1.00       1.00       1.00       1.00
        1       0.00       0.15       1.31       2.46       7.00
        2       0.00      -0.21       1.46       3.12       9.00
        3       0.00      -0.44       1.45       3.34      11.00
        4       0.00      -0.51       1.37       3.26      10.00
        5       0.00      -0.55       1.26       3.06       9.00
        6       0.00      -0.70       1.17       3.03      11.00
        7       0.00      -0.71       1.07       2.86      11.00
        8       0.00      -0.76       0.98       2.72       9.00
        9       0.00      -0.76       0.85       2.46       9.00
       10       0.00       0.00       0.00       0.00       0.00
       11       0.00       0.00       0.00       0.00       0.00
       12       0.00       0.00       0.00       0.00       0.00
       13       0.00       0.00       0.00       0.00       0.00
       14       0.00       0.00       0.00       0.00       0.00
       15       0.00       0.00       0.00       0.00       0.00
       16       0.00       0.00       0.00       0.00       0.00
       17       0.00       0.00       0.00       0.00       0.00
       18       0.00       0.00       0.00       0.00       0.00
       19       0.00       0.00       0.00       0.00       0.00
       20       0.00       0.00       0.00       0.00       0.00
       21       0.00       0.00       0.00       0.00       0.00
       22       0.00       0.00       0.00       0.00       0.00
       23       0.00       0.00       0.00       0.00       0.00
       24       0.00       0.00       0.00       0.00       0.00
       25       0.00       0.00       0.00       0.00       0.00
       26       0.00       0.00       0.00       0.00       0.00
       27       0.00       0.00       0.00       0.00       0.00
       28       0.00       0.00       0.00       0.00       0.00
       29       0.00       0.00       0.00       0.00       0.00
       30       0.00       0.00       0.00       0.00       0.00
       31       0.00       0.00       0.00       0.00       0.00
       32       0.00       0.00       0.00       0.00       0.00
       33       0.00       0.00       0.00       0.00       0.00
       34       0.00       0.00       0.00       0.00       0.00
       35       0.00       0.00       0.00       0.00       0.00
       36       0.00       0.00       0.00       0.00       0.00
       37       0.00       0.00       0.00       0.00       0.00
       38       0.00       0.00       0.00       0.00       0.00
       39       0.00       0.00       0.00       0.00       0.00
       40       0.00       0.00       0.00       0.00       0.00
       41       0.00       0.00       0.00       0.00       0.00
       42       0.00       0.00       0.00       0.00       0.00
       43       0.00       0.00       0.00       0.00       0.00
       44       0.00       0.00       0.00       0.00       0.00
       45       0.00       0.00       0.00       0.00       0.00
       46       0.00       0.00       0.00       0.00       0.00
       47       0.00       0.00       0.00       0.00       0.00
       48       0.00       0.00       0.00       0.00       0.00
       49       0.00       0.00       0.00       0.00       0.00
       50       0.00       0.00       0.00       0.00       0.00
       51       0.00       0.00       0.00       0.00       0.00
       52       0.00       0.00       0.00       0.00       0.00
       53       0.00       0.00       0.00       0.00       0.00
       54       0.00       0.00       0.00       0.00       0.00
       55       0.00       0.00       0.00       0.00       0.00
       56       0.00       0.00       0.00       0.00       0.00
       57       0.00       0.00       0.00       0.00       0.00
       58       0.00       0.00       0.00       0.00       0.00
       59       0.00       0.00       0.00       0.00       0.00
       60       0.00       0.00       0.00       0.00       0.00
       61       0.00       0.00       0.00       0.00       0.00
       62       0.00       0.00       0.00       0.00       0.00
       63       0.00       0.00       0.00       0.00       0.00
       64       0.00       0.00       0.00       0.00       0.00
       65       0.00       0.00       0.00       0.00       0.00
       66       0.00       0.00       0.00       0.00       0.00
       67       0.00       0.00       0.00       0.00       0.00
       68       0.00       0.00       0.00       0.00       0.00
       69       0.00       0.00       0.00       0.00       0.00
       70       0.00       0.00       0.00       0.00       0.00
       71       0.00       0.00       0.00       0.00       0.00
       72       0.00       0.00       0.00       0.00       0.00
       73       0.00       0.00       0.00       0.00       0.00
       74       0.00       0.00       0.00       0.00       0.00
       75       0.00       0.00       0.00       0.00       0.00
       76       0.00       0.00       0.00       0.00       0.00
       77       0.00       0.00       0.00       0.00       0.00
       78       0.00       0.00       0.00       0.00       0.00
       79       0.00       0.00       0.00       0.00       0.00
       80       0.00       0.00       0.00       0.00       0.00
       81       0.00       0.00       0.00       0.00       0.00
       82       0.00       0.00       0.00       0.00       0.00
       83       0.00       0.00       0.00       0.00       0.00
       84       0.00       0.00       0.00       0.00       0.00
       85       0.00       0.00       0.00       0.00       0.00
       86       0.00       0.00       0.00       0.00       0.00
       87       0.00       0.00       0.00       0.00       0.00
       88       0.00       0.00       0.00       0.00       0.00
       89       0.00       0.00       0.00       0.00       0.00
       90       0.00       0.00       0.00       0.00       0.00
       91       0.00       0.00       0.00       0.00       0.00
       92       0.00       0.00       0.00       0.00       0.00
       93       0.00       0.00       0.00       0.00       0.00
       94       0.00       0.00       0.00       0.00       0.00
       95       0.00       0.00       0.00       0.00       0.00
       96       0.00       0.00       0.00       0.00       0.00
       97       0.00       0.00       0.00       0.00       0.00
       98       0.00       0.00       0.00       0.00       0.00
       99       0.00       0.00       0.00       0.00       0.00
      100       0.00       0.00       0.00       0.00       0.00

Trajectory summary (Population 9: Pop 9)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0       2.00       2.00       2.00       2.00       2.00
        1       0.00       0.86       2.40       3.94       8.00
        2       0.00       0.49       2.54       4.58      12.00
        3       0.00       0.31       2.57       4.84      11.00
        4       0.00       0.07       2.39       4.72      12.00
        5       0.00      -0.11       2.26       4.63      11.00
        6       0.00      -0.27       2.15       4.58      13.00
        7       0.00      -0.39       2.02       4.44      12.00
        8       0.00      -0.56       1.88       4.31      12.00
        9       0.00      -0.61       1.77       4.14      11.00
       10       0.00      -0.63       1.66       3.95      11.00
       11       0.00      -0.74       1.48       3.70      12.00
       12       0.00      -0.82       1.48       3.77      12.00
       13       0.00      -0.81       1.36       3.53      10.00
       14       0.00      -0.84       1.25       3.33      11.00
       15       0.00      -0.88       1.19       3.26      11.00
       16       0.00      -0.97       1.15       3.27      12.00
       17       0.00      -1.03       1.10       3.23      12.00
       18       0.00      -1.02       1.01       3.04      11.00
       19       0.00      -0.99       0.95       2.90      10.00
       20       0.00      -1.03       0.90       2.83      12.00
       21       0.00      -1.06       0.86       2.78      11.00
       22       0.00      -0.96       0.72       2.41      11.00
       23       0.00      -0.99       0.66       2.31      10.00
       24       0.00      -1.04       0.66       2.35      12.00
       25       0.00      -1.05       0.64       2.33      10.00
       26       0.00      -1.05       0.60       2.25      12.00
       27       0.00      -1.01       0.58       2.16      10.00
       28       0.00      -1.07       0.58       2.22      14.00
       29       0.00      -0.99       0.52       2.04      11.00
       30       0.00      -0.89       0.43       1.74      12.00
       31       0.00      -0.96       0.43       1.82      10.00
       32       0.00      -0.91       0.38       1.67      14.00
       33       0.00      -0.98       0.39       1.76      13.00
       34       0.00      -0.93       0.37       1.66       9.00
       35       0.00      -0.94       0.34       1.62      11.00
       36       0.00      -0.90       0.32       1.55      10.00
       37       0.00      -0.85       0.29       1.44       9.00
       38       0.00      -0.83       0.28       1.38       8.00
       39       0.00      -0.92       0.28       1.47      13.00
       40       0.00      -0.78       0.23       1.25       9.00
       41       0.00      -0.78       0.22       1.22      10.00
       42       0.00      -0.77       0.20       1.17      10.00
       43       0.00      -0.72       0.19       1.09       9.00
       44       0.00      -0.67       0.16       0.98       9.00
       45       0.00      -0.79       0.17       1.14      11.00
       46       0.00      -0.83       0.17       1.17      11.00
       47       0.00      -0.68       0.15       0.97       8.00
       48       0.00      -0.80       0.16       1.12      11.00
       49       0.00      -0.68       0.13       0.95      10.00
       50       0.00      -0.66       0.12       0.91       8.00
       51       0.00      -0.65       0.12       0.88      10.00
       52       0.00      -0.80       0.14       1.08      10.00
       53       0.00      -0.66       0.12       0.90       9.00
       54       0.00      -0.59       0.10       0.79       7.00
       55       0.00      -0.63       0.11       0.84       8.00
       56       0.00      -0.70       0.10       0.91      12.00
       57       0.00      -0.57       0.08       0.74      10.00
       58       0.00      -0.50       0.08       0.66       6.00
       59       0.00      -0.56       0.09       0.73       9.00
       60       0.00      -0.47       0.07       0.61       7.00
       61       0.00      -0.54       0.08       0.70       8.00
       62       0.00      -0.57       0.07       0.71      10.00
       63       0.00      -0.44       0.05       0.55       7.00
       64       0.00      -0.40       0.05       0.50       6.00
       65       0.00      -0.42       0.05       0.51       8.00
       66       0.00      -0.39       0.05       0.48       7.00
       67       0.00      -0.48       0.05       0.59      10.00
       68       0.00      -0.44       0.05       0.54       7.00
       69       0.00      -0.43       0.05       0.52       7.00
       70       0.00      -0.44       0.05       0.54       9.00
       71       0.00      -0.40       0.05       0.49       7.00
       72       0.00      -0.41       0.04       0.50       7.00
       73       0.00      -0.35       0.04       0.42       6.00
       74       0.00      -0.35       0.03       0.42       6.00
       75       0.00      -0.35       0.03       0.41       7.00
       76       0.00      -0.31       0.03       0.37       6.00
       77       0.00      -0.24       0.02       0.27       5.00
       78       0.00      -0.30       0.02       0.33       7.00
       79       0.00      -0.26       0.02       0.29       5.00
       80       0.00      -0.22       0.02       0.25       5.00
       81       0.00      -0.30       0.02       0.34       6.00
       82       0.00      -0.26       0.02       0.30       7.00
       83       0.00      -0.23       0.01       0.26       6.00
       84       0.00      -0.20       0.01       0.23       5.00
       85       0.00      -0.23       0.01       0.25       5.00
       86       0.00      -0.28       0.02       0.32       7.00
       87       0.00      -0.28       0.01       0.31       7.00
       88       0.00      -0.38       0.02       0.42      11.00
       89       0.00      -0.23       0.01       0.25       7.00
       90       0.00      -0.20       0.01       0.22       6.00
       91       0.00      -0.26       0.01       0.28       8.00
       92       0.00      -0.22       0.01       0.24       7.00
       93       0.00      -0.07       0.00       0.07       2.00
       94       0.00      -0.09       0.00       0.09       2.00
       95       0.00      -0.13       0.00       0.14       4.00
       96       0.00      -0.15       0.01       0.17       4.00
       97       0.00      -0.11       0.00       0.12       3.00
       98       0.00      -0.15       0.01       0.17       4.00
       99       0.00      -0.14       0.01       0.15       4.00
      100       0.00      -0.22       0.01       0.23       7.00

Trajectory summary (Population 10: Pop 10)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0       1.00       1.00       1.00       1.00       1.00
        1       0.00       0.16       1.29       2.43       8.00
        2       0.00      -0.18       1.47       3.13       9.00
        3       0.00      -0.37       1.49       3.35      12.00
        4       0.00      -0.53       1.42       3.37      10.00
        5       0.00      -0.63       1.30       3.24      11.00
        6       0.00      -0.64       1.15       2.94       9.00
        7       0.00      -0.75       1.06       2.87      10.00
        8       0.00      -0.78       0.98       2.74       9.00
        9       0.00      -0.75       0.82       2.38       9.00
       10       0.00      -0.76       0.72       2.19       8.00
       11       0.00      -0.79       0.65       2.09       9.00
       12       0.00      -0.83       0.59       2.01      11.00
       13       0.00      -0.87       0.51       1.88      11.00
       14       0.00      -0.82       0.46       1.74      10.00
       15       0.00      -0.79       0.41       1.60       9.00
       16       0.00      -0.79       0.35       1.50       9.00
       17       0.00      -0.80       0.33       1.47       8.00
       18       0.00      -0.76       0.30       1.36       8.00
       19       0.00      -0.77       0.29       1.36       9.00
       20       0.00      -0.74       0.25       1.25       9.00
       21       0.00      -0.76       0.25       1.26      10.00
       22       0.00      -0.64       0.20       1.03       7.00
       23       0.00      -0.61       0.18       0.98       7.00
       24       0.00      -0.66       0.18       1.03       8.00
       25       0.00      -0.60       0.15       0.90       8.00
       26       0.00      -0.58       0.14       0.85       7.00
       27       0.00      -0.57       0.13       0.83       7.00
       28       0.00      -0.61       0.13       0.87       8.00
       29       0.00      -0.59       0.13       0.84       7.00
       30       0.00      -0.62       0.12       0.86       8.00
       31       0.00      -0.51       0.09       0.70       5.00
       32       0.00      -0.46       0.08       0.62       7.00
       33       0.00      -0.46       0.08       0.62       6.00
       34       0.00      -0.48       0.07       0.62       8.00
       35       0.00      -0.44       0.06       0.56       9.00
       36       0.00      -0.41       0.06       0.52       7.00
       37       0.00      -0.49       0.06       0.62       7.00
       38       0.00      -0.31       0.04       0.39       4.00
       39       0.00      -0.31       0.04       0.38       5.00
       40       0.00      -0.32       0.03       0.38       6.00
       41       0.00      -0.24       0.03       0.29       5.00
       42       0.00      -0.26       0.03       0.31       4.00
       43       0.00      -0.27       0.03       0.32       5.00
       44       0.00      -0.24       0.02       0.28       5.00
       45       0.00      -0.29       0.02       0.34       7.00
       46       0.00      -0.25       0.02       0.28       5.00
       47       0.00      -0.32       0.02       0.37       7.00
       48       0.00      -0.30       0.02       0.34       7.00
       49       0.00      -0.28       0.02       0.32       7.00
       50       0.00      -0.21       0.01       0.24       4.00
       51       0.00      -0.29       0.02       0.33       7.00
       52       0.00      -0.15       0.01       0.17       3.00
       53       0.00      -0.13       0.01       0.14       3.00
       54       0.00      -0.15       0.01       0.16       4.00
       55       0.00      -0.13       0.01       0.14       3.00
       56       0.00      -0.14       0.01       0.15       4.00
       57       0.00      -0.19       0.01       0.20       6.00
       58       0.00      -0.22       0.01       0.24       7.00
       59       0.00      -0.07       0.00       0.07       2.00
       60       0.00      -0.15       0.00       0.16       5.00
       61       0.00      -0.09       0.00       0.10       3.00
       62       0.00      -0.12       0.00       0.13       4.00
       63       0.00      -0.06       0.00       0.07       2.00
       64       0.00      -0.09       0.00       0.10       3.00
       65       0.00      -0.03       0.00       0.03       1.00
       66       0.00      -0.03       0.00       0.03       1.00
       67       0.00       0.00       0.00       0.00       0.00
       68       0.00       0.00       0.00       0.00       0.00
       69       0.00       0.00       0.00       0.00       0.00
       70       0.00       0.00       0.00       0.00       0.00
       71       0.00       0.00       0.00       0.00       0.00
       72       0.00       0.00       0.00       0.00       0.00
       73       0.00       0.00       0.00       0.00       0.00
       74       0.00       0.00       0.00       0.00       0.00
       75       0.00       0.00       0.00       0.00       0.00
       76       0.00       0.00       0.00       0.00       0.00
       77       0.00       0.00       0.00       0.00       0.00
       78       0.00       0.00       0.00       0.00       0.00
       79       0.00       0.00       0.00       0.00       0.00
       80       0.00       0.00       0.00       0.00       0.00
       81       0.00       0.00       0.00       0.00       0.00
       82       0.00       0.00       0.00       0.00       0.00
       83       0.00       0.00       0.00       0.00       0.00
       84       0.00       0.00       0.00       0.00       0.00
       85       0.00       0.00       0.00       0.00       0.00
       86       0.00       0.00       0.00       0.00       0.00
       87       0.00       0.00       0.00       0.00       0.00
       88       0.00       0.00       0.00       0.00       0.00
       89       0.00       0.00       0.00       0.00       0.00
       90       0.00       0.00       0.00       0.00       0.00
       91       0.00       0.00       0.00       0.00       0.00
       92       0.00       0.00       0.00       0.00       0.00
       93       0.00       0.00       0.00       0.00       0.00
       94       0.00       0.00       0.00       0.00       0.00
       95       0.00       0.00       0.00       0.00       0.00
       96       0.00       0.00       0.00       0.00       0.00
       97       0.00       0.00       0.00       0.00       0.00
       98       0.00       0.00       0.00       0.00       0.00
       99       0.00       0.00       0.00       0.00       0.00
      100       0.00       0.00       0.00       0.00       0.00

Trajectory summary (Population 11: Pop 11)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0       4.00       4.00       4.00       4.00       4.00
        1       0.00       2.75       4.92       7.08      12.00
        2       0.00       2.40       5.36       8.32      16.00
        3       0.00       2.23       5.46       8.70      17.00
        4       0.00       2.12       5.48       8.85      17.00
        5       0.00       1.82       5.37       8.92      18.00
        6       0.00       1.64       5.23       8.82      17.00
        7       0.00       1.47       5.13       8.79      20.00
        8       0.00       1.36       4.96       8.57      15.00
        9       0.00       1.14       4.84       8.54      20.00
       10       0.00       0.99       4.76       8.52      17.00
