METAPOPULATION MODEL results; Date=8/6/2023 Time=09:37:55
===========================================================
B20




   54 populations (54 included in summation)
 1000 replications;  Duration = 100
===========================================================

Trajectory summary (Metapopulation)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
       32       0.00       0.00       0.00       0.00       0.00
       33       0.00       0.00       0.00       0.00       0.00
       34       0.00       0.00       0.00       0.00       0.00
       35       0.00       0.00       0.00       0.00       0.00
       36       0.00       0.00       0.00       0.00       0.00
       37       0.00       0.00       0.00       0.00       0.00
       38       0.00       0.00       0.00       0.00       0.00
       39       0.00       0.00       0.00       0.00       0.00
       40       0.00       0.00       0.00       0.00       0.00
       41       0.00       0.00       0.00       0.00       0.00
       42       0.00       0.00       0.00       0.00       0.00
       43       0.00       0.00       0.00       0.00       0.00
       44       0.00       0.00       0.00       0.00       0.00
       45       0.00       0.00       0.00       0.00       0.00
       46       0.00       0.00       0.00       0.00       0.00
       47       0.00       0.00       0.00       0.00       0.00
       48       0.00       0.00       0.00       0.00       0.00
       49       0.00       0.00       0.00       0.00       0.00
       50       0.00       0.00       0.00       0.00       0.00
       51       0.00       0.00       0.00       0.00       0.00
       52       0.00       0.00       0.00       0.00       0.00
       53       0.00       0.00       0.00       0.00       0.00
       54       0.00       0.00       0.00       0.00       0.00
       55       0.00       0.00       0.00       0.00       0.00
       56       0.00       0.00       0.00       0.00       0.00
       57       0.00       0.00       0.00       0.00       0.00
       58       0.00       0.00       0.00       0.00       0.00
       59       0.00       0.00       0.00       0.00       0.00
       60       0.00       0.00       0.00       0.00       0.00
       61       0.00       0.00       0.00       0.00       0.00
       62       0.00       0.00       0.00       0.00       0.00
       63       0.00       0.00       0.00       0.00       0.00
       64       0.00       0.00       0.00       0.00       0.00
       65       0.00       0.00       0.00       0.00       0.00
       66       0.00       0.00       0.00       0.00       0.00
       67       0.00       0.00       0.00       0.00       0.00
       68       0.00       0.00       0.00       0.00       0.00
       69       0.00       0.00       0.00       0.00       0.00
       70       0.00       0.00       0.00       0.00       0.00
       71       0.00       0.00       0.00       0.00       0.00
       72       0.00       0.00       0.00       0.00       0.00
       73       0.00       0.00       0.00       0.00       0.00
       74       0.00       0.00       0.00       0.00       0.00
       75       0.00       0.00       0.00       0.00       0.00
       76       0.00       0.00       0.00       0.00       0.00
       77       0.00       0.00       0.00       0.00       0.00
       78       0.00       0.00       0.00       0.00       0.00
       79       0.00       0.00       0.00       0.00       0.00
       80       0.00       0.00       0.00       0.00       0.00
       81       0.00       0.00       0.00       0.00       0.00
       82       0.00       0.00       0.00       0.00       0.00
       83       0.00       0.00       0.00       0.00       0.00
       84       0.00       0.00       0.00       0.00       0.00
       85       0.00       0.00       0.00       0.00       0.00
       86       0.00       0.00       0.00       0.00       0.00
       87       0.00       0.00       0.00       0.00       0.00
       88       0.00       0.00       0.00       0.00       0.00
       89       0.00       0.00       0.00       0.00       0.00
       90       0.00       0.00       0.00       0.00       0.00
       91       0.00       0.00       0.00       0.00       0.00
       92       0.00       0.00       0.00       0.00       0.00
       93       0.00       0.00       0.00       0.00       0.00
       94       0.00       0.00       0.00       0.00       0.00
       95       0.00       0.00       0.00       0.00       0.00
       96       0.00       0.00       0.00       0.00       0.00
       97       0.00       0.00       0.00       0.00       0.00
       98       0.00       0.00       0.00       0.00       0.00
       99       0.00       0.00       0.00       0.00       0.00
      100       0.00       0.00       0.00       0.00       0.00

Trajectory summary (Population 11: Pop 11)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0       1.00       1.00       1.00       1.00       1.00
        1       0.00       0.12       1.32       2.52       6.00
        2       0.00      -0.18       1.46       3.10       9.00
        3       0.00      -0.38       1.41       3.21       8.00
        4       0.00      -0.53       1.37       3.28      11.00
        5       0.00      -0.62       1.19       3.01       9.00
        6       0.00      -0.66       1.09       2.83       8.00
        7       0.00      -0.70       0.95       2.61       9.00
        8       0.00      -0.79       0.90       2.60       9.00
        9       0.00      -0.82       0.77       2.36       9.00
       10       0.00       0.00       0.00       0.00       0.00
       11       0.00       0.00       0.00       0.00       0.00
       12       0.00       0.00       0.00       0.00       0.00
       13       0.00       0.00       0.00       0.00       0.00
       14       0.00       0.00       0.00       0.00       0.00
       15       0.00       0.00       0.00       0.00       0.00
       16       0.00       0.00       0.00       0.00       0.00
       17       0.00       0.00       0.00       0.00       0.00
       18       0.00       0.00       0.00       0.00       0.00
       19       0.00       0.00       0.00       0.00       0.00
       20       0.00       0.00       0.00       0.00       0.00
       21       0.00       0.00       0.00       0.00       0.00
       22       0.00       0.00       0.00       0.00       0.00
       23       0.00       0.00       0.00       0.00       0.00
       24       0.00       0.00       0.00       0.00       0.00
       25       0.00       0.00       0.00       0.00       0.00
       26       0.00       0.00       0.00       0.00       0.00
       27       0.00       0.00       0.00       0.00       0.00
       28       0.00       0.00       0.00       0.00       0.00
       29       0.00       0.00       0.00       0.00       0.00
       30       0.00       0.00       0.00       0.00       0.00
       31       0.00       0.00       0.00       0.00       0.00
       32       0.00       0.00       0.00       0.00       0.00
       33       0.00       0.00       0.00       0.00       0.00
       34       0.00       0.00       0.00       0.00       0.00
       35       0.00       0.00       0.00       0.00       0.00
       36       0.00       0.00       0.00       0.00       0.00
       37       0.00       0.00       0.00       0.00       0.00
       38       0.00       0.00       0.00       0.00       0.00
       39       0.00       0.00       0.00       0.00       0.00
       40       0.00       0.00       0.00       0.00       0.00
       41       0.00       0.00       0.00       0.00       0.00
       42       0.00       0.00       0.00       0.00       0.00
       43       0.00       0.00       0.00       0.00       0.00
       44       0.00       0.00       0.00       0.00       0.00
       45       0.00       0.00       0.00       0.00       0.00
       46       0.00       0.00       0.00       0.00       0.00
       47       0.00       0.00       0.00       0.00       0.00
       48       0.00       0.00       0.00       0.00       0.00
       49       0.00       0.00       0.00       0.00       0.00
       50       0.00       0.00       0.00       0.00       0.00
       51       0.00       0.00       0.00       0.00       0.00
       52       0.00       0.00       0.00       0.00       0.00
       53       0.00       0.00       0.00       0.00       0.00
       54       0.00       0.00       0.00       0.00       0.00
       55       0.00       0.00       0.00       0.00       0.00
       56       0.00       0.00       0.00       0.00       0.00
       57       0.00       0.00       0.00       0.00       0.00
       58       0.00       0.00       0.00       0.00       0.00
       59       0.00       0.00       0.00       0.00       0.00
       60       0.00       0.00       0.00       0.00       0.00
       61       0.00       0.00       0.00       0.00       0.00
       62       0.00       0.00       0.00       0.00       0.00
       63       0.00       0.00       0.00       0.00       0.00
       64       0.00       0.00       0.00       0.00       0.00
       65       0.00       0.00       0.00       0.00       0.00
       66       0.00       0.00       0.00       0.00       0.00
       67       0.00       0.00       0.00       0.00       0.00
       68       0.00       0.00       0.00       0.00       0.00
       69       0.00       0.00       0.00       0.00       0.00
       70       0.00       0.00       0.00       0.00       0.00
       71       0.00       0.00       0.00       0.00       0.00
       72       0.00       0.00       0.00       0.00       0.00
       73       0.00       0.00       0.00       0.00       0.00
       74       0.00       0.00       0.00       0.00       0.00
       75       0.00       0.00       0.00       0.00       0.00
       76       0.00       0.00       0.00       0.00       0.00
       77       0.00       0.00       0.00       0.00       0.00
       78       0.00       0.00       0.00       0.00       0.00
       79       0.00       0.00       0.00       0.00       0.00
       80       0.00       0.00       0.00       0.00       0.00
       81       0.00       0.00       0.00       0.00       0.00
       82       0.00       0.00       0.00       0.00       0.00
       83       0.00       0.00       0.00       0.00       0.00
       84       0.00       0.00       0.00       0.00       0.00
       85       0.00       0.00       0.00       0.00       0.00
       86       0.00       0.00       0.00       0.00       0.00
       87       0.00       0.00       0.00       0.00       0.00
       88       0.00       0.00       0.00       0.00       0.00
       89       0.00       0.00       0.00       0.00       0.00
       90       0.00       0.00       0.00       0.00       0.00
       91       0.00       0.00       0.00       0.00       0.00
       92       0.00       0.00       0.00       0.00       0.00
       93       0.00       0.00       0.00       0.00       0.00
       94       0.00       0.00       0.00       0.00       0.00
       95       0.00       0.00       0.00       0.00       0.00
       96       0.00       0.00       0.00       0.00       0.00
       97       0.00       0.00       0.00       0.00       0.00
       98       0.00       0.00       0.00       0.00       0.00
       99       0.00       0.00       0.00       0.00       0.00
      100       0.00       0.00       0.00       0.00       0.00

Trajectory summary (Population 12: Pop 12)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0      43.00      43.00      43.00      43.00      43.00
        1      33.00      45.19      52.37      59.54      81.00
        2      28.00      50.58      60.76      70.93      91.00
        3      36.00      56.20      67.54      78.88     104.00
        4      39.00      61.01      73.16      85.31     113.00
        5      38.00      65.08      77.01      88.95     119.00
        6      42.00      67.58      79.41      91.23     117.00
        7      48.00      70.01      81.38      92.75     118.00
        8      51.00      71.10      82.62      94.14     118.00
        9      25.00      34.32      40.05      45.78      57.00
       10       7.00      14.26      18.61      22.97      35.00
       11       4.00      11.70      16.04      20.39      30.00
       12       4.00      10.37      14.72      19.08      32.00
       13       2.00       9.29      13.84      18.40      29.00
       14       2.00       8.97      13.40      17.82      29.00
       15       1.00       8.68      13.31      17.93      32.00
       16       1.00       8.45      13.20      17.95      31.00
       17       0.00       8.24      13.01      17.78      30.00
       18       0.00       8.19      12.98      17.78      28.00
       19       0.00       8.19      13.09      17.99      32.00
       20       0.00       7.87      12.84      17.80      32.00
       21       0.00       7.80      12.63      17.46      28.00
       22       0.00       7.88      12.52      17.16      28.00
       23       0.00       7.64      12.40      17.15      27.00
       24       0.00       7.61      12.45      17.30      31.00
       25       0.00       7.71      12.52      17.34      28.00
       26       0.00       7.48      12.44      17.39      29.00
       27       0.00       7.30      12.41      17.52      31.00
       28       0.00       7.22      12.33      17.44      31.00
       29       0.00       7.19      12.22      17.24      29.00
       30       0.00       7.18      12.21      17.24      29.00
       31       0.00       7.20      12.15      17.09      27.00
       32       0.00       6.95      12.06      17.16      28.00
       33       0.00       7.03      12.26      17.49      28.00
       34       0.00       6.92      12.22      17.52      28.00
       35       0.00       6.87      12.28      17.69      28.00
       36       0.00       6.93      12.33      17.73      30.00
       37       0.00       6.90      12.13      17.37      31.00
       38       0.00       6.90      12.14      17.39      27.00
       39       0.00       6.75      12.11      17.47      32.00
       40       0.00       6.81      12.02      17.24      31.00
       41       0.00       6.86      12.07      17.29      29.00
       42       0.00       6.81      12.02      17.24      32.00
       43       0.00       6.70      12.01      17.32      32.00
       44       0.00       6.62      12.01      17.40      27.00
       45       0.00       6.45      11.92      17.39      32.00
       46       0.00       6.39      11.76      17.12      28.00
       47       0.00       6.10      11.63      17.16      31.00
       48       0.00       6.01      11.52      17.04      35.00
       49       0.00       6.09      11.49      16.90      26.00
       50       0.00       5.97      11.48      16.99      30.00
       51       0.00       6.05      11.68      17.31      29.00
       52       0.00       6.21      11.79      17.37      37.00
       53       0.00       6.25      11.81      17.36      27.00
       54       0.00       6.18      11.71      17.23      29.00
       55       0.00       6.23      11.85      17.47      31.00
       56       0.00       6.02      11.67      17.31      33.00
       57       0.00       6.02      11.58      17.14      28.00
       58       0.00       5.84      11.53      17.23      30.00
       59       0.00       5.94      11.42      16.91      26.00
       60       0.00       5.88      11.47      17.05      27.00
       61       0.00       5.80      11.43      17.06      27.00
       62       0.00       5.77      11.44      17.11      30.00
       63       0.00       5.74      11.47      17.19      29.00
       64       0.00       5.74      11.55      17.36      28.00
       65       0.00       5.68      11.52      17.35      26.00
       66       0.00       5.64      11.58      17.52      31.00
       67       0.00       5.70      11.44      17.18      29.00
       68       0.00       5.63      11.36      17.08      28.00
       69       0.00       5.52      11.36      17.21      26.00
       70       0.00       5.41      11.30      17.19      35.00
       71       0.00       5.34      11.28      17.22      31.00
       72       0.00       5.28      11.20      17.13      29.00
       73       0.00       5.23      11.20      17.18      28.00
       74       0.00       5.20      11.19      17.19      29.00
       75       0.00       5.12      11.14      17.15      29.00
       76       0.00       5.18      11.20      17.23      29.00
       77       0.00       5.07      11.14      17.21      29.00
       78       0.00       5.09      11.00      16.91      30.00
       79       0.00       5.13      11.08      17.03      31.00
       80       0.00       5.05      11.23      17.41      29.00
       81       0.00       4.90      11.18      17.45      29.00
       82       0.00       4.93      11.10      17.27      30.00
       83       0.00       4.78      10.81      16.84      28.00
       84       0.00       4.84      10.97      17.09      29.00
       85       0.00       4.79      11.04      17.29      33.00
       86       0.00       4.88      10.95      17.03      28.00
       87       0.00       4.88      11.04      17.20      31.00
       88       0.00       4.68      10.87      17.07      28.00
       89       0.00       4.74      10.89      17.04      31.00
       90       0.00       4.49      10.74      16.99      30.00
       91       0.00       4.39      10.64      16.88      31.00
       92       0.00       4.41      10.66      16.92      29.00
       93       0.00       4.40      10.64      16.88      33.00
       94       0.00       4.32      10.56      16.81      29.00
       95       0.00       4.32      10.58      16.84      27.00
       96       0.00       4.26      10.28      16.31      28.00
       97       0.00       4.24      10.44      16.64      27.00
       98       0.00       4.20      10.40      16.59      29.00
       99       0.00       4.16      10.50      16.84      29.00
      100       0.00       4.01      10.41      16.81      31.00

Trajectory summary (Population 13: Pop 13)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0      30.00      30.00      30.00      30.00      30.00
        1      18.00      30.64      36.80      42.96      59.00
        2      20.00      34.22      42.69      51.17      70.00
        3      19.00      37.46      47.07      56.67      80.00
        4      21.00      40.36      50.35      60.35      84.00
        5      18.00      42.00      52.49      62.97      85.00
        6      23.00      43.87      54.42      64.98      91.00
        7      25.00      44.91      55.36      65.82      93.00
        8      28.00      46.25      56.55      66.84      88.00
        9      18.00      30.19      36.57      42.96      54.00
       10       9.00      16.85      21.37      25.88      38.00
       11       6.00      13.82      18.40      22.97      34.00
       12       4.00      12.27      16.95      21.62      31.00
       13       3.00      11.23      16.00      20.77      32.00
       14       2.00      10.80      15.66      20.52      34.00
       15       0.00      10.32      15.21      20.11      33.00
       16       0.00       9.94      15.03      20.12      30.00
       17       0.00       9.75      14.91      20.06      34.00
       18       0.00       9.76      14.83      19.91      32.00
       19       0.00       9.77      14.88      19.98      33.00
       20       0.00       9.50      14.77      20.04      31.00
       21       0.00       9.38      14.51      19.64      41.00
       22       0.00       9.25      14.45      19.65      32.00
       23       0.00       9.20      14.34      19.48      31.00
       24       0.00       9.04      14.36      19.68      37.00
       25       0.00       9.19      14.48      19.76      31.00
       26       0.00       8.89      14.12      19.36      32.00
       27       0.00       8.83      14.22      19.61      32.00
       28       0.00       8.66      14.10      19.54      32.00
       29       0.00       8.50      13.96      19.41      38.00
       30       0.00       8.71      14.00      19.29      40.00
       31       0.00       8.71      13.96      19.21      30.00
       32       0.00       8.59      13.99      19.38      32.00
       33       0.00       8.73      14.16      19.59      30.00
       34       0.00       8.36      14.03      19.71      32.00
       35       0.00       8.53      14.32      20.10      33.00
       36       0.00       8.49      14.15      19.82      32.00
       37       0.00       8.63      14.15      19.68      31.00
       38       0.00       8.64      14.14      19.65      34.00
       39       0.00       8.50      13.95      19.41      33.00
       40       0.00       8.53      14.09      19.65      31.00
       41       0.00       8.29      13.97      19.64      34.00
       42       0.00       8.18      14.00      19.82      35.00
       43       0.00       8.24      13.96      19.67      31.00
       44       0.00       8.13      13.86      19.60      32.00
       45       0.00       8.06      13.83      19.60      30.00
       46       0.00       8.12      13.79      19.46      33.00
       47       0.00       8.04      13.93      19.81      31.00
       48       0.00       8.16      14.01      19.86      31.00
       49       0.00       8.20      14.08      19.97      35.00
       50       0.00       8.24      14.20      20.16      33.00
       51       0.00       8.36      14.33      20.30      35.00
       52       0.00       8.29      14.25      20.20      35.00
       53       0.00       8.23      14.09      19.95      36.00
       54       0.00       8.27      14.13      19.99      39.00
       55       0.00       7.96      13.66      19.35      34.00
       56       0.00       8.02      13.85      19.69      34.00
       57       0.00       8.01      13.81      19.61      30.00
       58       0.00       8.02      13.93      19.83      35.00
       59       0.00       8.13      14.18      20.22      33.00
       60       0.00       8.05      13.96      19.88      30.00
       61       0.00       7.97      13.87      19.77      35.00
       62       0.00       8.16      13.86      19.56      30.00
       63       0.00       8.05      13.86      19.68      31.00
       64       0.00       8.03      13.85      19.68      28.00
       65       0.00       7.94      13.91      19.89      31.00
       66       0.00       7.91      13.69      19.48      28.00
       67       0.00       7.95      13.95      19.95      35.00
       68       0.00       8.00      13.94      19.88      32.00
       69       0.00       7.89      13.83      19.77      30.00
       70       0.00       7.78      13.81      19.83      34.00
       71       0.00       7.90      13.92      19.93      33.00
       72       0.00       7.72      13.76      19.81      31.00
       73       0.00       7.77      13.77      19.78      31.00
       74       0.00       7.86      13.81      19.77      31.00
       75       0.00       7.77      13.73      19.68      31.00
       76       0.00       7.77      13.75      19.72      32.00
       77       0.00       7.79      13.86      19.93      29.00
       78       0.00       7.45      13.57      19.68      33.00
       79       0.00       7.39      13.54      19.69      33.00
       80       0.00       7.76      13.85      19.95      32.00
       81       0.00       7.56      13.61      19.65      33.00
       82       0.00       7.28      13.46      19.64      31.00
       83       0.00       7.37      13.45      19.53      32.00
       84       0.00       7.47      13.76      20.05      33.00
       85       0.00       7.41      13.71      20.01      32.00
       86       0.00       7.39      13.68      19.98      31.00
       87       0.00       7.37      13.57      19.78      31.00
       88       0.00       7.44      13.60      19.75      29.00
       89       0.00       7.37      13.69      20.01      31.00
       90       0.00       7.43      13.64      19.85      33.00
       91       0.00       7.55      13.75      19.95      31.00
       92       0.00       7.59      13.87      20.15      33.00
       93       0.00       7.50      13.78      20.07      31.00
       94       0.00       7.50      13.83      20.16      32.00
       95       0.00       7.29      13.63      19.96      31.00
       96       0.00       7.16      13.56      19.95      33.00
       97       0.00       7.13      13.34      19.55      30.00
       98       0.00       7.14      13.40      19.66      31.00
       99       0.00       7.27      13.56      19.84      33.00
      100       0.00       7.25      13.55      19.85      32.00

Trajectory summary (Population 14: Pop 14)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0       1.00       1.00       1.00       1.00       1.00
        1       0.00       0.08       1.19       2.30       6.00
        2       0.00      -0.20       1.15       2.50       7.00
        3       0.00      -0.40       1.08       2.55       7.00
        4       0.00      -0.48       0.88       2.24       8.00
        5       0.00      -0.55       0.76       2.08       8.00
        6       0.00      -0.63       0.67       1.97       9.00
        7       0.00      -0.62       0.55       1.71       8.00
        8       0.00      -0.70       0.50       1.69      10.00
        9       0.00      -0.62       0.40       1.42       9.00
       10       0.00       0.00       0.00       0.00       0.00
       11       0.00       0.00       0.00       0.00       0.00
       12       0.00       0.00       0.00       0.00       0.00
       13       0.00       0.00       0.00       0.00       0.00
       14       0.00       0.00       0.00       0.00       0.00
       15       0.00       0.00       0.00       0.00       0.00
       16       0.00       0.00       0.00       0.00       0.00
       17       0.00       0.00       0.00       0.00       0.00
       18       0.00       0.00       0.00       0.00       0.00
       19       0.00       0.00       0.00       0.00       0.00
       20       0.00       0.00       0.00       0.00       0.00
       21       0.00       0.00       0.00       0.00       0.00
       22       0.00       0.00       0.00       0.00       0.00
       23       0.00       0.00       0.00       0.00       0.00
       24       0.00       0.00       0.00       0.00       0.00
       25       0.00       0.00       0.00       0.00       0.00
       26       0.00       0.00       0.00       0.00       0.00
       27       0.00       0.00       0.00       0.00       0.00
       28       0.00       0.00       0.00       0.00       0.00
       29       0.00       0.00       0.00       0.00       0.00
       30       0.00       0.00       0.00       0.00       0.00
       31       0.00       0.00       0.00       0.00       0.00
       32       0.00       0.00       0.00       0.00       0.00
       33       0.00       0.00       0.00       0.00       0.00
       34       0.00       0.00       0.00       0.00       0.00
       35       0.00       0.00       0.00       0.00       0.00
       36       0.00       0.00       0.00       0.00       0.00
       37       0.00       0.00       0.00       0.00       0.00
       38       0.00       0.00       0.00       0.00       0.00
       39       0.00       0.00       0.00       0.00       0.00
       40       0.00       0.00       0.00       0.00       0.00
       41       0.00       0.00       0.00       0.00       0.00
       42       0.00       0.00       0.00       0.00       0.00
       43       0.00       0.00       0.00       0.00       0.00
       44       0.00       0.00       0.00       0.00       0.00
       45       0.00       0.00       0.00       0.00       0.00
       46       0.00       0.00       0.00       0.00       0.00
       47       0.00       0.00       0.00       0.00       0.00
       48       0.00       0.00       0.00       0.00       0.00
       49       0.00       0.00       0.00       0.00       0.00
       50       0.00       0.00       0.00       0.00       0.00
       51       0.00       0.00       0.00       0.00       0.00
       52       0.00       0.00       0.00       0.00       0.00
       53       0.00       0.00       0.00       0.00       0.00
       54       0.00       0.00       0.00       0.00       0.00
       55       0.00       0.00       0.00       0.00       0.00
       56       0.00       0.00       0.00       0.00       0.00
       57       0.00       0.00       0.00       0.00       0.00
       58       0.00       0.00       0.00       0.00       0.00
       59       0.00       0.00       0.00       0.00       0.00
       60       0.00       0.00       0.00       0.00       0.00
       61       0.00       0.00       0.00       0.00       0.00
       62       0.00       0.00       0.00       0.00       0.00
       63       0.00       0.00       0.00       0.00       0.00
       64       0.00       0.00       0.00       0.00       0.00
       65       0.00       0.00       0.00       0.00       0.00
       66       0.00       0.00       0.00       0.00       0.00
       67       0.00       0.00       0.00       0.00       0.00
       68       0.00       0.00       0.00       0.00       0.00
       69       0.00       0.00       0.00       0.00       0.00
       70       0.00       0.00       0.00       0.00       0.00
       71       0.00       0.00       0.00       0.00       0.00
       72       0.00       0.00       0.00       0.00       0.00
       73       0.00       0.00       0.00       0.00       0.00
       74       0.00       0.00       0.00       0.00       0.00
       75       0.00       0.00       0.00       0.00       0.00
       76       0.00       0.00       0.00       0.00       0.00
       77       0.00       0.00       0.00       0.00       0.00
       78       0.00       0.00       0.00       0.00       0.00
       79       0.00       0.00       0.00       0.00       0.00
       80       0.00       0.00       0.00       0.00       0.00
       81       0.00       0.00       0.00       0.00       0.00
       82       0.00       0.00       0.00       0.00       0.00
       83       0.00       0.00       0.00       0.00       0.00
       84       0.00       0.00       0.00       0.00       0.00
       85       0.00       0.00       0.00       0.00       0.00
       86       0.00       0.00       0.00       0.00       0.00
       87       0.00       0.00       0.00       0.00       0.00
       88       0.00       0.00       0.00       0.00       0.00
       89       0.00       0.00       0.00       0.00       0.00
       90       0.00       0.00       0.00       0.00       0.00
       91       0.00       0.00       0.00       0.00       0.00
       92       0.00       0.00       0.00       0.00       0.00
       93       0.00       0.00       0.00       0.00       0.00
       94       0.00       0.00       0.00       0.00       0.00
       95       0.00       0.00       0.00       0.00       0.00
       96       0.00       0.00       0.00       0.00       0.00
       97       0.00       0.00       0.00       0.00       0.00
       98       0.00       0.00       0.00       0.00       0.00
       99       0.00       0.00       0.00       0.00       0.00
      100       0.00       0.00       0.00       0.00       0.00

Trajectory summary (Population 15: Pop 15)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0       1.00       1.00       1.00       1.00       1.00
        1       0.00       0.15       1.32       2.50       7.00
        2       0.00      -0.18       1.41       3.00      11.00
        3       0.00      -0.40       1.46       3.32       8.00
        4       0.00      -0.52       1.32       3.17      11.00
        5       0.00      -0.65       1.25       3.15      10.00
        6       0.00      -0.72       1.16       3.05       9.00
        7       0.00      -0.71       1.03       2.77       9.00
        8       0.00      -0.78       0.93       2.64       9.00
        9       0.00      -0.83       0.89       2.60      10.00
       10       0.00       0.00       0.00       0.00       0.00
       11       0.00       0.00       0.00       0.00       0.00
       12       0.00       0.00       0.00       0.00       0.00
       13       0.00       0.00       0.00       0.00       0.00
       14       0.00       0.00       0.00       0.00       0.00
       15       0.00       0.00       0.00       0.00       0.00
       16       0.00       0.00       0.00       0.00       0.00
       17       0.00       0.00       0.00       0.00       0.00
       18       0.00       0.00       0.00       0.00       0.00
       19       0.00       0.00       0.00       0.00       0.00
       20       0.00       0.00       0.00       0.00       0.00
       21       0.00       0.00       0.00       0.00       0.00
       22       0.00       0.00       0.00       0.00       0.00
       23       0.00       0.00       0.00       0.00       0.00
       24       0.00       0.00       0.00       0.00       0.00
       25       0.00       0.00       0.00       0.00       0.00
       26       0.00       0.00       0.00       0.00       0.00
       27       0.00       0.00       0.00       0.00       0.00
       28       0.00       0.00       0.00       0.00       0.00
       29       0.00       0.00       0.00       0.00       0.00
       30       0.00       0.00       0.00       0.00       0.00
       31       0.00       0.00       0.00       0.00       0.00
       32       0.00       0.00       0.00       0.00       0.00
       33       0.00       0.00       0.00       0.00       0.00
       34       0.00       0.00       0.00       0.00       0.00
       35       0.00       0.00       0.00       0.00       0.00
       36       0.00       0.00       0.00       0.00       0.00
       37       0.00       0.00       0.00       0.00       0.00
       38       0.00       0.00       0.00       0.00       0.00
       39       0.00       0.00       0.00       0.00       0.00
       40       0.00       0.00       0.00       0.00       0.00
       41       0.00       0.00       0.00       0.00       0.00
       42       0.00       0.00       0.00       0.00       0.00
       43       0.00       0.00       0.00       0.00       0.00
       44       0.00       0.00       0.00       0.00       0.00
       45       0.00       0.00       0.00       0.00       0.00
       46       0.00       0.00       0.00       0.00       0.00
       47       0.00       0.00       0.00       0.00       0.00
       48       0.00       0.00       0.00       0.00       0.00
       49       0.00       0.00       0.00       0.00       0.00
       50       0.00       0.00       0.00       0.00       0.00
       51       0.00       0.00       0.00       0.00       0.00
       52       0.00       0.00       0.00       0.00       0.00
       53       0.00       0.00       0.00       0.00       0.00
       54       0.00       0.00       0.00       0.00       0.00
       55       0.00       0.00       0.00       0.00       0.00
       56       0.00       0.00       0.00       0.00       0.00
       57       0.00       0.00       0.00       0.00       0.00
       58       0.00       0.00       0.00       0.00       0.00
       59       0.00       0.00       0.00       0.00       0.00
       60       0.00       0.00       0.00       0.00       0.00
       61       0.00       0.00       0.00       0.00       0.00
       62       0.00       0.00       0.00       0.00       0.00
       63       0.00       0.00       0.00       0.00       0.00
       64       0.00       0.00       0.00       0.00       0.00
       65       0.00       0.00       0.00       0.00       0.00
       66       0.00       0.00       0.00       0.00       0.00
       67       0.00       0.00       0.00       0.00       0.00
       68       0.00       0.00       0.00       0.00       0.00
       69       0.00       0.00       0.00       0.00       0.00
       70       0.00       0.00       0.00       0.00       0.00
       71       0.00       0.00       0.00       0.00       0.00
       72       0.00       0.00       0.00       0.00       0.00
       73       0.00       0.00       0.00       0.00       0.00
       74       0.00       0.00       0.00       0.00       0.00
       75       0.00       0.00       0.00       0.00       0.00
       76       0.00       0.00       0.00       0.00       0.00
       77       0.00       0.00       0.00       0.00       0.00
       78       0.00       0.00       0.00       0.00       0.00
       79       0.00       0.00       0.00       0.00       0.00
       80       0.00       0.00       0.00       0.00       0.00
       81       0.00       0.00       0.00       0.00       0.00
       82       0.00       0.00       0.00       0.00       0.00
       83       0.00       0.00       0.00       0.00       0.00
       84       0.00       0.00       0.00       0.00       0.00
       85       0.00       0.00       0.00       0.00       0.00
       86       0.00       0.00       0.00       0.00       0.00
       87       0.00       0.00       0.00       0.00       0.00
       88       0.00       0.00       0.00       0.00       0.00
       89       0.00       0.00       0.00       0.00       0.00
       90       0.00       0.00       0.00       0.00       0.00
       91       0.00       0.00       0.00       0.00       0.00
       92       0.00       0.00       0.00       0.00       0.00
       93       0.00       0.00       0.00       0.00       0.00
       94       0.00       0.00       0.00       0.00       0.00
       95       0.00       0.00       0.00       0.00       0.00
       96       0.00       0.00       0.00       0.00       0.00
       97       0.00       0.00       0.00       0.00       0.00
       98       0.00       0.00       0.00       0.00       0.00
       99       0.00       0.00       0.00       0.00       0.00
      100       0.00       0.00       0.00       0.00       0.00

Trajectory summary (Population 16: Pop 16)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0       3.00       3.00       3.00       3.00       3.00
        1       0.00       1.86       3.85       5.84      11.00
        2       0.00       1.59       4.37       7.15      14.00
        3       0.00       1.41       4.63       7.84      15.00
        4       0.00       1.25       4.83       8.41      18.00
        5       0.00       1.24       4.84       8.43      17.00
        6       0.00       1.04       4.56       8.08      17.00
        7       0.00       0.82       4.50       8.18      17.00
        8       0.00       0.76       4.47       8.18      18.00
        9       0.00       0.68       4.35       8.02      18.00
       10       0.00       0.00       0.00       0.00       0.00
