METAPOPULATION MODEL results; Date=8/5/2023 Time=13:25:02
===========================================================
B20




   35 populations (35 included in summation)
 1000 replications;  Duration = 100
===========================================================

Terminal extinction risk

 Threshold  Probability     95% confidence interval
       387       0.0740          0.0460   0.1020
       388       0.0790          0.0510   0.1070
       389       0.0840          0.0560   0.1120
       390       0.0890          0.0610   0.1170
       391       0.0930          0.0650   0.1210
       392       0.1000          0.0720   0.1280
       393       0.1040          0.0760   0.1320
       394       0.1100          0.0820   0.1380
       395       0.1140          0.0860   0.1420
       396       0.1200          0.0920   0.1480
       397       0.1270          0.0990   0.1550
       398       0.1340          0.1060   0.1620
       399       0.1390          0.1110   0.1670
       400       0.1480          0.1200   0.1760
       401       0.1580          0.1300   0.1860
       402       0.1700          0.1420   0.1980
       403       0.1800          0.1520   0.2080
       404       0.1940          0.1660   0.2220
       405       0.2010          0.1730   0.2290
       406       0.2060          0.1780   0.2340
       407       0.2130          0.1850   0.2410
       408       0.2230          0.1950   0.2510
       409       0.2330          0.2050   0.2610
       410       0.2400          0.2120   0.2680
       411       0.2510          0.2230   0.2790
       412       0.2580          0.2300   0.2860
       413       0.2690          0.2410   0.2970
       414       0.2800          0.2520   0.3080
       415       0.2890          0.2610   0.3170
       416       0.2980          0.2700   0.3260
       417       0.3070          0.2790   0.3350
       418       0.3250          0.2970   0.3530
       419       0.3360          0.3080   0.3640
       420       0.3470          0.3190   0.3750
       421       0.3660          0.3380   0.3940
       422       0.3740          0.3460   0.4020
       423       0.3840          0.3560   0.4120
       424       0.4010          0.3730   0.4290
       425       0.4160          0.3880   0.4440
       426       0.4330          0.4050   0.4610
       427       0.4450          0.4170   0.4730
       428       0.4560          0.4280   0.4840
       429       0.4690          0.4410   0.4970
       430       0.4810          0.4530   0.5090
       431       0.4960          0.4680   0.5240
       432       0.5090          0.4810   0.5370
       433       0.5250          0.4970   0.5530
       434       0.5420          0.5140   0.5700
       435       0.5530          0.5250   0.5810
       436       0.5690          0.5410   0.5970
       437       0.5830          0.5550   0.6110
       438       0.6010          0.5730   0.6290
       439       0.6150          0.5870   0.6430
       440       0.6270          0.5990   0.6550
       441       0.6350          0.6070   0.6630
       442       0.6460          0.6180   0.6740
       443       0.6550          0.6270   0.6830
